year,make,brand,body,transmission,state,qty sold,mileage,outer color,interior color,seller,costprice,sellingprice,salemonth
2002,Lexus,ES 300,Sedan,automatic,ca,21,181922,black,beige,mlr trading company,3525,3700,Jan
2002,Toyota,Corolla,Sedan,automatic,fl,2,181716,green,gray,autonation honda clearwater,1450,1500,Jan
2002,Toyota,Highlander,SUV,automatic,fl,29,151526,gray,beige,autonation toyota scion weston,5450,4500,Jan
2002,Toyota,Celica,Hatchback,manual,ma,36,141891,blue,black,clay nissan,2150,1800,Jan
2002,Toyota,Highlander,SUV,automatic,ca,29,139636,silver,gray,aaero sweet company,5400,5700,Jan
2002,Toyota,Camry,Sedan,automatic,fl,27,155744,white,tan,autonation toyota scion weston,3050,5900,Jan
2002,Toyota,Corolla,Sedan,manual,fl,25,133290,silver,gray,autonation acura sanford,1975,1900,Jan
2002,Toyota,Camry,Sedan,automatic,md,2,119747,green,tan,b & y used cars,3425,1400,Jan
2001,BMW,3 Series,Sedan,manual,ca,31,120317,blue,gray,trade in solutions irvine,3225,3800,Jan
2002,Toyota,Sienna,Minivan,automatic,ma,19,114608,red,tan,lexus of watertown,3350,2800,Jan
2001,BMW,3 Series,Coupe,automatic,wi,29,86290,black,beige,par north america,3900,3000,Jan
2002,Toyota,Sienna,Minivan,automatic,fl,25,216747,white,beige,autonation toyota pinellas park,1625,1700,Jan
2001,BMW,3 Series,Sedan,automatic,fl,19,106964,white,beige,autonation ford fort lauderdale,2700,2000,Jan
2001,BMW,5 Series,Sedan,manual,wa,35,136512,gray,gray,bmw seattle,2925,4100,Jan
2001,BMW,X5,SUV,automatic,md,26,999999,silver,gray,lexus of silver spring,1325,2400,Jan
2001,Lexus,IS 300,Sedan,automatic,va,22,174218,yellow,black,brown's manassas subaru,2875,3300,Jan
2001,Land Rover,Range Rover,SUV,automatic,fl,38,46131,green,beige,american bank auto liquidators,2800,11100,Jan
2001,Toyota,Corolla,Sedan,manual,wa,35,135083,white,black,hertz remarketing,1525,1500,Jan
2001,Toyota,Corolla,Sedan,automatic,fl,19,164304,silver,gray,autonation toyota winter park,1525,1100,Feb
2001,Toyota,Corolla,Sedan,automatic,fl,19,160670,gray,gray,autonation toyota winter park,1300,1300,Jan
2001,Toyota,Celica,Hatchback,automatic,fl,21,150892,black,black,autonation honda sanford,1625,1800,Jan
2000,BMW,3 Series,Sedan,manual,nj,19,235176,silver,gray,bmw of annapolis/mini of annapolis,675,1350,Jan
2000,BMW,7 Series,Sedan,automatic,fl,19,140952,green,beige,lexus of palm beach,1550,2000,Jan
2000,BMW,5 Series,Sedan,automatic,in,2,105763,silver,gray,blackhawk finance,2025,1900,Jan
2000,BMW,3 Series,Coupe,manual,ca,2,167115,gray,black,800 loan mart,2225,500,Feb
2000,Toyota,Avalon,Sedan,automatic,fl,36,216651,white,beige,autonation ford brooksville,1400,1900,Jan
2000,Toyota,Avalon,Sedan,automatic,fl,19,173674,gold,beige,autonation ford sanford,2025,2000,Jan
2000,Toyota,Camry,Sedan,automatic,ca,19,190294,black,gray,800 loan mart,1825,1000,Feb
2000,Toyota,Camry,Sedan,automatic,mn,26,114820,gold,tan,rudy luther toyota,3200,3600,Jan
2000,Toyota,Camry,Sedan,automatic,fl,19,148898,silver,beige,autonation toyota pinellas park,2225,1300,Jan
2000,Toyota,Corolla,Sedan,manual,fl,25,112132,beige,tan,autonation toyota scion weston,1650,1700,Jan
2002,BMW,5 Series,Sedan,automatic,ca,19,1,silver,gray,angel motors,5025,1200,Feb
2002,BMW,7 Series,Sedan,automatic,ca,35,122868,silver,gray,topline automotive inc,3450,5400,Jan
2002,Lexus,LS 430,Sedan,automatic,tx,37,98110,white,gray,texas direct auto,7350,8200,Jan
2002,Toyota,Land Cruiser,SUV,automatic,tx,16,1,white,gray,texas direct auto,10100,600,Jan
2002,Toyota,Sienna,Minivan,automatic,oh,1,93282,red,beige,rally motor credit,2550,650,Jan
2002,Toyota,Camry,Sedan,automatic,ga,19,234575,gray,gray,bellamy strickland chev olds pon,2450,2900,Jan
2002,Toyota,Camry,Sedan,automatic,ca,22,107463,gold,beige,desert auto trade,3575,3400,Jan
2002,Toyota,Camry,Sedan,automatic,nc,19,159332,â€”,gray,hendrick honda,3000,2600,Jan
2002,Toyota,Sienna,Minivan,automatic,ga,24,186681,blue,gray,cure inc,2600,2400,Jan
2001,BMW,5 Series,Sedan,manual,nc,19,177853,black,black,hendrick bmw,1900,2000,Jan
2001,BMW,3 Series,Sedan,automatic,wa,38,57395,silver,black,bmw seattle,3125,6300,Jan
2001,Land Rover,Discovery Series II,SUV,automatic,wa,2,158005,green,beige,purple heart services inc,1525,1000,Jan
2001,Toyota,Highlander,SUV,automatic,md,33,202015,silver,gray,darcars toyota of frederick,4425,3400,Feb
2000,BMW,5 Series,Sedan,automatic,tx,38,182738,gold,tan,texas direct auto,1275,1300,Jan
2000,BMW,5 Series,Sedan,automatic,ca,19,113997,silver,gray,topline automotive inc,1950,1400,Feb
2000,BMW,3 Series,Sedan,automatic,ca,19,102994,green,beige,james family auto sales,2075,700,Jan
2000,Toyota,Avalon,Sedan,automatic,md,2,173061,green,beige,infiniti of tysons corner,2600,1800,Jan
2000,BMW,3 Series,Sedan,automatic,ca,28,78774,silver,gray,volkswagen santa monica,2350,4200,Jan
2002,BMW,X5,SUV,automatic,nv,26,180745,white,black,lobel financial corp,2525,1800,Jan
2001,Toyota,Prius,Sedan,automatic,wa,2,137867,white,gray,charitable adult rides services/car donating is,2175,1400,Jan
2000,Toyota,Corolla,Sedan,automatic,wa,1,142636,silver,gray,volunteers of america western washington,1450,1900,Jan
2001,BMW,X5,SUV,automatic,ma,29,219319,silver,black,bmw of cape cod,1400,1400,Jan
2002,Lexus,RX 300,SUV,automatic,ga,28,148787,black,tan,nalley lexus smyrna,4900,4500,Jan
2002,Lexus,RX 300,SUV,automatic,nc,39,165678,white,gray,rippy cadillac llc,4775,5200,Jan
2002,Lexus,RX 300,SUV,automatic,fl,2,346216,black,black,florida auto and truck exchange inc,3275,3900,Jan
2001,BMW,3 Series,Coupe,automatic,nc,48,96652,gold,tan,performance chev subaru porsche,4025,6300,Jan
2001,BMW,Z3,Convertible,automatic,pa,29,98641,blue,tan,reedman toll auto world,5225,4300,Feb
2000,BMW,5 Series,Sedan,automatic,pa,19,143106,black,tan,chevrolet 21 inc,1575,1600,Jan
2000,Toyota,Avalon,Sedan,automatic,ca,21,129721,white,gray,peddle llc,2725,1800,Jan
2002,BMW,X5,SUV,automatic,ca,23,146269,white,tan,veros credit,3900,3800,Jan
2002,BMW,3 Series,Sedan,automatic,ca,25,108591,silver,black,clear view systems,3775,4000,Jan
2002,BMW,3 Series,Sedan,automatic,nc,4,103709,silver,black,performance chev subaru porsche,3750,5900,Jan
2002,Lexus,LS 430,Sedan,automatic,ca,2,169848,silver,black,remarketing by ge/billion dodge,6200,4750,Jan
2002,Toyota,Highlander,SUV,automatic,nc,34,185905,red,gray,performance auto center inc,5175,5500,Jan
2002,Toyota,Camry Solara,Convertible,automatic,ca,19,127785,white,black,tidalwave finance corp,3050,500,Jan
2001,Land Rover,Discovery Series II,SUV,automatic,md,1,163272,green,tan,tappahannock chevrolet llc,750,700,Jan
2001,Toyota,Prius,Sedan,automatic,mi,23,113149,silver,gray,hertz remarketing,2200,2100,Jan
2000,BMW,3 Series,Sedan,automatic,nc,19,204044,blue,black,boyd chev buick gmc of emporia va  inc,1025,800,Jan
2000,Toyota,Camry,Sedan,automatic,pa,19,248955,gray,gray,hertz remarketing,1125,1100,Jan
2000,Lexus,RX 300,SUV,automatic,md,3,150342,silver,gray,autonation honda dulles,3725,3400,Jan
2002,BMW,Z3,Convertible,automatic,ca,2,120789,burgundy,black,remarketing by ge/southern california financial,4225,3500,Jan
2002,Toyota,Camry,Sedan,manual,ca,34,86043,burgundy,gray,symbolic motor cars,3575,4500,Jan
2001,Toyota,4Runner,SUV,automatic,ga,2,200572,silver,gray,nalley toyota of roswell,2825,2500,Jan
2001,Toyota,Highlander,SUV,automatic,md,2,187610,gold,tan,rockville audi,3825,4400,Jan
2000,BMW,3 Series,Sedan,automatic,nc,2,150759,blue,beige,hendrick toyota scion concord,1900,1600,Jan
2000,BMW,3 Series,Sedan,manual,ca,34,169261,silver,black,motor city lexus of bakersfield,1375,1400,Jan
2000,BMW,5 Series,Sedan,automatic,ca,21,208874,white,beige,east bay bmw,1025,1500,Jan
2002,BMW,3 Series,Sedan,manual,nc,19,133256,black,tan,meridian remarketing,3125,1600,Jan
2002,BMW,5 Series,Sedan,automatic,ga,22,140006,gray,gray,hennessy mazda buick gmc,3150,3600,Jan
2002,BMW,Z3,Convertible,manual,nc,47,19510,silver,black,medlin buick gmc mazda,9525,10800,Jan
2001,BMW,3 Series,Convertible,automatic,ga,2,167845,silver,gray,gwinnett place honda,2875,2200,Feb
2000,BMW,7 Series,Sedan,automatic,ga,36,104962,blue,tan,nalley lexus smyrna,2100,3900,Jan
2000,Toyota,Corolla,Sedan,automatic,nj,28,143856,brown,brown,mercedes benz of freehold,1450,950,Jan
2002,BMW,X5,SUV,automatic,nc,26,113748,gray,gray,performance chev subaru porsche,5075,5100,Jan
2002,BMW,3 Series,Sedan,manual,ca,35,127520,gray,black,genesis group automotive,3200,3100,Jan
2002,BMW,3 Series,Sedan,automatic,or,2,118906,white,beige,bmw of salem,3475,2100,Jan
2002,BMW,X5,SUV,automatic,mo,27,102920,silver,beige,plaza motor company,5450,5300,Jan
2002,BMW,3 Series,Sedan,automatic,ca,23,150272,silver,black,s & s auto wholesale,2600,2700,Jan
2002,Lexus,ES 300,Sedan,automatic,wi,34,125313,white,beige,napletons hyundai of aurora,4800,5100,Jan
2002,Lexus,ES 300,Sedan,automatic,ca,3,170630,black,gray,century dealer services corp,3900,3400,Jan
2002,Toyota,Highlander,SUV,automatic,tn,2,245422,burgundy,â€”,heritage auto llc,4425,3200,Jan
2002,Toyota,Camry,Sedan,automatic,ga,33,251501,green,gray,terry cullen southlake chev inc,2325,3100,Jan
2002,Toyota,Highlander,SUV,automatic,ca,25,184413,gold,beige,hi tech auto sales,5300,8400,Jan
2001,BMW,3 Series,Sedan,automatic,nc,29,99173,blue,beige,hendrick bmw,2725,4500,Jan
2001,BMW,3 Series,Sedan,automatic,ca,21,190179,blue,gray,bmw of murrieta,1600,1400,Jan
2001,BMW,X5,SUV,automatic,wi,1,120221,gray,gray,patrick european llc,3950,1225,Feb
2001,Lexus,LS 430,Sedan,automatic,ga,35,284538,white,beige,carworks inc,4150,6100,Jan
2001,Toyota,4Runner,SUV,automatic,ga,42,140060,white,tan,carworks inc,3975,6300,Jan
2001,Toyota,Avalon,Sedan,automatic,nj,21,225772,silver,gray,dch freehold llc,1950,800,Jan
2001,Toyota,Corolla,Sedan,automatic,mo,19,158890,burgundy,beige,napleton's mid river,1500,500,Jan
2001,Toyota,Sequoia,SUV,automatic,md,29,225091,black,gray,autonation buick gmc laurel,3250,4100,Jan
2001,Toyota,Highlander,SUV,automatic,ca,25,151625,blue,gray,skyhigh remarketing inc,4350,4000,Jan
2000,BMW,5 Series,Sedan,automatic,va,24,117979,black,black,joyce koons honda buick gmc,1800,2700,Jan
2000,Toyota,Camry,Sedan,automatic,tn,2,174708,green,gray,beaman motor company,1975,1000,Jan
2002,Toyota,Highlander,SUV,automatic,fl,26,128699,white,tan,arg inc,4725,4500,Jan
2002,Toyota,Camry,Sedan,automatic,ga,19,199356,white,tan,hennessy mazda buick gmc,2725,2500,Jan
2002,Toyota,Camry,Sedan,automatic,ga,32,173325,gray,gray,gwinnett place honda,2950,2550,Feb
2002,Toyota,Sienna,Minivan,automatic,pa,19,133840,beige,tan,preston motors inc,3150,3400,Jan
2001,Lexus,GS 300,Sedan,automatic,fl,19,156132,silver,gray,mid atlantic finance/clearwater,3975,2900,Jan
2001,Lexus,ES 300,Sedan,automatic,mo,28,129505,silver,tan,plaza motor company,3300,2700,Jan
2001,Lexus,IS 300,Sedan,automatic,wi,19,200619,black,beige,patrick cadillac,2750,3250,Feb
2001,Toyota,Tacoma,Regular Cab,automatic,tn,26,142406,black,gray,wells fargo dealer services,4525,4700,Jan
2001,Toyota,Camry,Sedan,automatic,ga,19,258841,gray,gray,innovative auto llc,1525,1100,Jan
2000,BMW,5 Series,Sedan,automatic,nc,2,212793,black,gray,hendrick mini,750,1450,Jan
2000,Toyota,Avalon,Sedan,automatic,va,1,191632,blue,gray,nextgear capital,1825,550,Jan
2000,Toyota,4Runner,SUV,automatic,nj,43,134211,silver,tan,aunlimited inc,4500,5200,Jan
2002,BMW,M3,Coupe,manual,ca,25,107857,blue,black,san diego sports cars,10350,12500,Feb
2002,BMW,3 Series,Convertible,automatic,tx,41,99220,white,tan,pm standley motorcars,5525,6300,Jan
2002,BMW,5 Series,Sedan,automatic,ca,28,125962,silver,black,huntington beach ford,2525,3100,Jul
2002,BMW,3 Series,Sedan,automatic,ca,21,117490,â€”,black,crown auto sales/leasing,3450,3800,Jan
2002,BMW,5 Series,Sedan,automatic,wa,34,146722,black,black,chevrolet cadillac of bellingham,3075,4300,Jan
2002,BMW,3 Series,Sedan,automatic,ca,24,117606,black,black,credit acceptance corp/vrs/southfield,3650,3100,Feb
2002,BMW,3 Series,Sedan,automatic,nc,34,90144,blue,tan,crossroads ford of fuquay-varina,4200,4700,Jan
2002,Lexus,ES 300,Sedan,automatic,va,19,207944,silver,gray,rent to own car rental,2900,700,Feb
2002,Lexus,GS 430,Sedan,automatic,ca,29,137803,silver,beige,high bid trading co inc,4375,5300,Jan
2002,Land Rover,Range Rover,SUV,automatic,ca,41,104886,silver,gray,hornburg jaguar santa monica,2325,3750,Jan
2002,Lexus,RX 300,SUV,automatic,ca,26,208923,gray,beige,newport lexus,3625,3500,Jan
2002,Lexus,LS 430,Sedan,automatic,wa,42,110019,black,gray,lexus of bellevue,7100,8100,Jan
2002,Lexus,RX 300,SUV,automatic,ca,35,125647,beige,gray,audi san diego,5200,6750,Jan
2002,Lexus,LS 430,Sedan,automatic,wa,37,132355,black,black,lexus of bellevue,6625,8100,Jan
2002,Lexus,RX 300,SUV,automatic,tx,31,194125,white,beige,mid atlantic finance /clearwater,4600,6500,Feb
2002,Toyota,Camry,Sedan,automatic,nj,19,178489,red,gray,sharlene realty llc,2850,1700,Jan
2002,Toyota,Camry,Sedan,automatic,ca,19,185501,black,gray,ideal transportation,2800,2100,Jan
2002,Toyota,Prius,Sedan,automatic,va,22,245968,silver,gray,rosner motors inc,1000,900,Feb
2002,Toyota,Prius,Sedan,automatic,ca,37,99143,white,gray,toyota santa monica,2375,4100,Jan
2002,Toyota,Highlander,SUV,automatic,tx,34,190261,gold,beige,pm standley motorcars,7450,10000,Jan
2002,Toyota,Land Cruiser,SUV,automatic,tx,16,266541,white,gray,texas direct auto,8425,8600,Jan
2002,Toyota,Corolla,Sedan,automatic,nj,28,119501,silver,gray,sharlene realty llc,2100,1500,Jan
2002,Toyota,Highlander,SUV,automatic,ca,25,108874,silver,gray,aaero sweet company,5225,8500,Jan
2001,BMW,7 Series,Sedan,automatic,ca,25,137114,silver,black,east bay bmw,2525,2700,Jan
2001,BMW,3 Series,Coupe,manual,wa,28,157534,blue,beige,lexus of bellevue,2825,2800,Jan
2001,BMW,3 Series,Coupe,automatic,ca,19,108782,white,beige,credit acceptance corp/vrs/southfield,3200,4400,Feb
2001,BMW,3 Series,Convertible,manual,ca,26,166098,gray,black,logistics leasing,3000,2800,Feb
2001,BMW,7 Series,Sedan,automatic,ca,19,184910,silver,black,high bid trading co inc,1700,700,Feb
2001,Lexus,LS 430,Sedan,automatic,wa,28,221478,black,black,nelson automotive inc,5000,4100,Feb
2001,Lexus,IS 300,Sedan,automatic,ca,28,163079,green,beige,newport lexus,3050,4000,Jan
2001,Toyota,Tacoma,Xtracab,manual,ca,19,263895,green,beige,aaero sweet company,2600,2400,Jan
2001,Toyota,Avalon,Sedan,automatic,ca,25,115803,burgundy,beige,high bid trading co inc,3100,3500,Jan
2001,Toyota,Avalon,Sedan,automatic,va,19,179909,gold,beige,toyota of stafford,2550,1700,Jan
2001,Toyota,4Runner,SUV,automatic,nv,19,192184,white,brown,colorado river ford of kingman,5125,4000,Jan
2001,Toyota,Camry Solara,Coupe,manual,tx,25,132594,black,black,bmw of arlington,2600,1500,Jan
2001,Toyota,Highlander,SUV,automatic,ca,27,309178,blue,beige,gosch ford,3325,3000,Jan
2001,Toyota,Tundra,Regular Cab,automatic,va,21,251947,green,gray,hendrick honda woodbridge,1000,2300,Jan
2001,Toyota,Sequoia,SUV,automatic,nv,33,181880,white,gray,bul connections llc,4050,4500,Jan
2000,BMW,3 Series,Sedan,automatic,ga,33,93851,silver,black,davis automotive,2125,4300,Jan
2000,BMW,3 Series,Sedan,automatic,ca,23,138177,black,black,clear view systems,1725,700,Jan
2000,BMW,3 Series,Convertible,automatic,nj,34,113367,red,beige,dch wappingers falls toyota auto group,3100,3200,Jan
2000,BMW,5 Series,Sedan,manual,wa,36,114608,green,black,subaru of spokane,3875,3650,Jan
2000,Lexus,RX 300,SUV,automatic,mn,2,154686,gold,tan,jim carlson leasing company,3675,2200,Jan
2000,Lexus,RX 300,SUV,automatic,ga,34,57058,white,tan,germain lexus,4225,6800,Jan
2000,Lexus,RX 300,SUV,automatic,nj,35,120690,white,beige,luxury cars of smithtown inc,3900,4400,Jan
2000,Toyota,Celica,Hatchback,manual,ca,19,202799,silver,gray,hertz remarketing,1150,2300,Feb
2000,Toyota,Camry,Sedan,automatic,wa,3,170608,gold,gray,lexus of bellevue,1975,2300,Jan
2000,Toyota,Camry Solara,Coupe,automatic,wa,22,160389,red,beige,acura of seattle,1775,1800,Jan
2002,BMW,3 Series,Convertible,automatic,fl,26,101866,silver,gray,hendrick honda bradenton,5425,4700,Jan
2002,BMW,3 Series,Sedan,manual,pa,2,141134,white,beige,purple heart,3125,3100,Jan
2002,Lexus,ES 300,Sedan,automatic,nc,27,136564,white,beige,atlantic coast remarketing inc/tasi,4675,5000,Jan
2002,Lexus,RX 300,SUV,automatic,ga,19,168373,gold,tan,tj lending,4700,5700,Jan
2002,Lexus,ES 300,Sedan,automatic,ga,25,115215,silver,gray,sossa pre owned,5125,5500,Feb
2002,Toyota,Camry,Sedan,automatic,ne,19,145446,beige,tan,infiniti of omaha,2675,3000,Jan
2002,Toyota,Camry,Sedan,automatic,va,28,124844,green,beige,superior wholesalers inc,3250,4500,Jan
2002,Toyota,Highlander,SUV,automatic,pa,21,213545,silver,gray,r hollenshead auto sales inc,4150,5700,Jan
2001,Lexus,LS 430,Sedan,automatic,nc,19,157807,black,gray,primeritus remarketing / chesterfield impor,6250,5100,Jan
2000,BMW,3 Series,Sedan,automatic,nc,19,147968,blue,beige,dt inventory,1675,1900,Jan
2000,Land Rover,Discovery Series II,SUV,automatic,pa,2,160078,silver,gray,purple heart,1225,725,Jan
2000,Toyota,Avalon,Sedan,automatic,va,21,195933,silver,silver,shirlie slack mitsubishi,2325,2700,Jan
2002,BMW,7 Series,Sedan,automatic,ga,31,152541,black,black,member one fcu,2250,5000,Jan
2002,BMW,X5,SUV,automatic,nv,32,144901,gray,gray,beverly hills porsche,3825,4600,Jan
2002,BMW,7 Series,Sedan,automatic,nc,37,113608,blue,brown,north state acceptance,4475,4000,Jan
2002,Lexus,ES 300,Sedan,automatic,md,26,108782,green,tan,credit acceptance corp/vrs/southfield,5275,6000,Feb
2002,Land Rover,Freelander,SUV,automatic,fl,19,131434,silver,gray,credit acceptance corp/vrs/southfield,1675,1600,Feb
2002,Lexus,LS 430,Sedan,automatic,ga,31,116625,black,beige,cameron motor sports,7075,7200,Feb
2002,Lexus,IS 300,Wagon,automatic,ca,28,227185,gray,black,garys auto sales inc,2450,3000,Jan
2002,Lexus,LS 430,Sedan,automatic,az,4,96298,silver,beige,dealer network group auto wholesale,7800,8350,Jan
2002,Lexus,RX 300,SUV,automatic,pa,36,71812,white,beige,adcock brothers inc,5700,8300,Jan
2002,Lexus,ES 300,Sedan,automatic,fl,34,240728,beige,beige,credit acceptance corp/vrs/southfield,2025,3050,Feb
2002,Toyota,Camry,Sedan,automatic,fl,25,153751,green,â€”,credit acceptance corp/vrs/southfield,3225,2300,Feb
2002,Toyota,Camry,Sedan,automatic,az,29,143775,gray,gray,aps rent a car & leasing,3100,3700,Jan
2002,Toyota,Camry,Sedan,automatic,va,27,195744,blue,gray,safford chrysler jeep dodge of fredericksburg,3025,2400,Jan
2002,Toyota,Camry,Sedan,automatic,va,34,205610,green,beige,hickory used cars inc,2650,3300,Feb
2002,Toyota,Highlander,SUV,automatic,md,27,114369,blue,tan,credit acceptance corp/vrs/southfield,5875,4800,Feb
2002,Toyota,Camry,Sedan,automatic,ga,21,142313,silver,gray,nalley toyota stonecrest,3250,4200,Jan
2001,BMW,X5,SUV,automatic,md,25,98172,silver,gray,credit acceptance corp/vrs/southfield,4450,3600,Feb
2001,Lexus,LS 430,Sedan,automatic,va,19,207427,silver,black,pioneer bank,5025,2200,Feb
2001,Toyota,Camry,Sedan,automatic,md,19,114712,silver,â€”,credit acceptance corp/vrs/southfield,2675,2100,Feb
2001,Toyota,Corolla,Sedan,automatic,nc,28,144814,green,beige,fleet lease remarketing,1575,2200,Jan
2001,Toyota,Camry,Sedan,automatic,il,19,237047,white,beige,westlake financial services,1825,800,Jan
2001,Toyota,4Runner,SUV,automatic,ma,31,169488,red,tan,boch new to you superstore,3375,1800,Jan
2001,Toyota,Avalon,Sedan,automatic,nc,28,218514,white,gray,fleet lease remarketing,1925,3200,Jan
2000,Lexus,LX 470,SUV,automatic,ga,31,439031,gold,beige,nalley lexus roswell,4975,8700,Jan
2000,Lexus,RX 300,SUV,automatic,ga,19,146112,silver,gray,rick hendrick buick gmc,3725,2400,Jan
2000,Lexus,LX 470,SUV,automatic,ca,24,71563,green,beige,clear view systems,10400,12100,Jan
2000,Toyota,Avalon,Sedan,automatic,nc,19,179237,silver,gray,hendrick kia of cary,2000,1400,Jan
2000,Toyota,4Runner,SUV,automatic,va,21,189896,silver,tan,pohanka honda of fredericksburg,4050,3100,Jan
2000,Toyota,Avalon,Sedan,automatic,ga,29,77380,beige,tan,nalley infiniti marietta,3700,3700,Jan
